Year,Make,Model,Trim,Base Curb Weight (lbs)
2010,Toyota,Camry,4-DoorSedanI4AutomaticXLE,3373
2010,Toyota,Camry,4-DoorSedanI4AutomaticSE,3351
2010,Toyota,Camry,4-DoorSedanI4AutomaticLE,3307
2010,Toyota,Camry,4-DoorSedanI4Automatic,3307
2009,Toyota,Camry,4-DoorSedan,3680
2009,Toyota,Camry,4-DoorSedanV6AutomaticXLE,3516
2009,Toyota,Camry,4-DoorSedanV6AutomaticSE,3483
2009,Toyota,Camry,4-DoorSedanV6AutomaticLE,3461
2009,Toyota,Camry,4-DoorSedanI4ManualSE,3285
2009,Toyota,Camry,4-DoorSedanI4ManualLE,3263
2009,Toyota,Camry,4-DoorSedanI4Manual,3263
2009,Toyota,Camry,4-DoorSedanI4AutomaticXLE,3373
2009,Toyota,Camry,4-DoorSedanI4AutomaticSE,3351
2009,Toyota,Camry,4-DoorSedanI4AutomaticLE,3307
2009,Toyota,Camry,4-DoorSedanI4Automatic,3307
2008,Toyota,Camry,4-DoorSedan,3680
2008,Toyota,Camry,4-DoorSedanV6AutomaticXLE,3516
2008,Toyota,Camry,4-DoorSedanV6AutomaticSE,3483
2008,Toyota,Camry,4-DoorSedanV6AutomaticLE,3461
2008,Toyota,Camry,4-DoorSedanI4ManualSE,3285
2008,Toyota,Camry,4-DoorSedanI4ManualLE,3263
2008,Toyota,Camry,4-DoorSedanI4Manual,3263
2008,Toyota,Camry,4-DoorSedanI4AutomaticXLE,3373
2008,Toyota,Camry,4-DoorSedanI4AutomaticSE,3351
2008,Toyota,Camry,4-DoorSedanI4AutomaticLE,3307
2008,Toyota,Camry,4-DoorSedanI4Automatic,3307
2007,Toyota,Camry,4-DoorSedan,3637
2007,Toyota,Camry,4-DoorSedanV6AutomaticXLE,3516
2007,Toyota,Camry,4-DoorSedanV6AutomaticSE,3483
2007,Toyota,Camry,4-DoorSedanV6AutomaticLE,3461
2007,Toyota,Camry,4-DoorSedanI4ManualSE,3285
2007,Toyota,Camry,4-DoorSedanI4ManualLE,3263
2007,Toyota,Camry,4-DoorSedanI4ManualCE,3263
2007,Toyota,Camry,4-DoorSedanI4AutomaticXLE,3373
2007,Toyota,Camry,4-DoorSedanI4AutomaticSE,3351
2007,Toyota,Camry,4-DoorSedanI4AutomaticLE,3307
2007,Toyota,Camry,4-DoorSedanI4AutomaticCE,3307
2006,Toyota,Camry,4-DoorSedanLEAutomatic,3164
2006,Toyota,Camry,4-DoorSedanSTDManual,3108
2006,Toyota,Camry,4-DoorSedanSEManual,3164
2006,Toyota,Camry,4-DoorSedanLEManual,3108
2006,Toyota,Camry,4-DoorSedanXLEV6Automatic,3428
2006,Toyota,Camry,4-DoorSedanXLEAutomatic,3241
2006,Toyota,Camry,4-DoorSedanSTDAutomatic,3164
2006,Toyota,Camry,4-DoorSedanSEV6Automatic,3450
2006,Toyota,Camry,4-DoorSedanSEAutomatic,3219
2006,Toyota,Camry,4-DoorSedanLEV6Automatic,3340
2005,Toyota,Camry,4-DoorSedanLEAutomatic,3164
2005,Toyota,Camry,4-DoorSedanXLEV6Automatic,3428
2005,Toyota,Camry,4-DoorSedanSEV6Automatic,3450
2005,Toyota,Camry,4-DoorSedanLEV6Automatic,3340
2005,Toyota,Camry,4-DoorSedanSTDManual,3108
2005,Toyota,Camry,4-DoorSedanSEManual,3164
2005,Toyota,Camry,4-DoorSedanLEManual,3108
2005,Toyota,Camry,4-DoorSedanXLEAutomatic,3241
2005,Toyota,Camry,4-DoorSedanSTDAutomatic,3164
2005,Toyota,Camry,4-DoorSedanSEAutomatic,3219
2004,Toyota,Camry,4-DoorSedanLEAutomatic,3142
2004,Toyota,Camry,4-DoorSedanXLEV6Automatic,3362
2004,Toyota,Camry,4-DoorSedanSEV6Automatic,3351
2004,Toyota,Camry,4-DoorSedanLEV6Automatic,3296
2004,Toyota,Camry,4-DoorSedanSTDManual,3086
2004,Toyota,Camry,4-DoorSedanSEManual,3142
2004,Toyota,Camry,4-DoorSedanLEManual,3086
2004,Toyota,Camry,4-DoorSedanXLEAutomatic,3219
2004,Toyota,Camry,4-DoorSedanSTDAutomatic,3142
2004,Toyota,Camry,4-DoorSedanSEAutomatic,3186
2003,Toyota,Camry,4-DoorSedanLEAutomatic,3142
2003,Toyota,Camry,4-DoorSedanXLEV6VVTiAutomatic,3362
2003,Toyota,Camry,4-DoorSedanSEV6VVTiAutomatic,3351
2003,Toyota,Camry,4-DoorSedanLEV6VVTiAutomatic,3296
2003,Toyota,Camry,4-DoorSedanXLEV6Automatic,3362
2003,Toyota,Camry,4-DoorSedanSEV6Automatic,3351
2003,Toyota,Camry,4-DoorSedanLEV6Automatic,3296
2003,Toyota,Camry,4-DoorSedanSEManual,3142
2003,Toyota,Camry,4-DoorSedanLEManual,3086
2003,Toyota,Camry,4-DoorSedanXLEAutomatic,3219
2003,Toyota,Camry,4-DoorSedanSEAutomatic,3186
2002,Toyota,Camry,4-DoorSedanSEManual,3142
2002,Toyota,Camry,4-DoorSedanXLEV6Automatic,3362
2002,Toyota,Camry,4-DoorSedanSEV6Automatic,3351
2002,Toyota,Camry,4-DoorSedanLEV6Automatic,3296
2002,Toyota,Camry,4-DoorSedanSEManual.1,3142
2002,Toyota,Camry,4-DoorSedanLEManual,3086
2002,Toyota,Camry,4-DoorSedanXLEAutomatic,3219
2002,Toyota,Camry,4-DoorSedanSEAutomatic,3186
2002,Toyota,Camry,4-DoorSedanLEAutomatic,3142
2001,Toyota,Camry,4-DoorSedanCEAutomatic,3042
2001,Toyota,Camry,4-DoorSedanLEV6Manual,3175
2001,Toyota,Camry,4-DoorSedanXLEV6Automatic,3252
2001,Toyota,Camry,4-DoorSedanLEV6Automatic,3241
2001,Toyota,Camry,4-DoorSedanCEManual,2998
2001,Toyota,Camry,4-DoorSedanXLEAutomatic,3131
2001,Toyota,Camry,4-DoorSedanLEAutomatic,3120
2000,Toyota,Camry,4-DoorSedanCEAutomatic,3042
2000,Toyota,Camry,4-DoorSedanLEV6Manual,3175
2000,Toyota,Camry,4-DoorSedanXLEV6Automatic,3252
2000,Toyota,Camry,4-DoorSedanLEV6Automatic,3241
2000,Toyota,Camry,4-DoorSedanCEManual,2998
2000,Toyota,Camry,4-DoorSedanXLEAutomatic,3131
2000,Toyota,Camry,4-DoorSedanLEAutomatic,3120
1999,Toyota,Camry,4-DoorSedanCEAutomatic,3042
1999,Toyota,Camry,4-DoorSedanLEV6Manual,3175
1999,Toyota,Camry,4-DoorSedanXLEV6Automatic,3252
1999,Toyota,Camry,4-DoorSedanLEV6Automatic,3241
1999,Toyota,Camry,4-DoorSedanCEManual,2998
1999,Toyota,Camry,4-DoorSedanXLEAutomatic,3131
1999,Toyota,Camry,4-DoorSedanLEAutomatic,3120
1998,Toyota,Camry,4-DoorSedanCEAutomatic,3043
1998,Toyota,Camry,4-DoorSedanCEV6Manual,3087
1998,Toyota,Camry,4-DoorSedanXLEV6Automatic,3252
1998,Toyota,Camry,4-DoorSedanLEV6Automatic,3241
1998,Toyota,Camry,4-DoorSedanCEManual,2999
1998,Toyota,Camry,4-DoorSedanXLEAutomatic,3131
1998,Toyota,Camry,4-DoorSedanLEAutomatic,3120
1997,Toyota,Camry,4-DoorSedanCEAutomatic,3042
1997,Toyota,Camry,4-DoorSedanCEV6Manual,3086
1997,Toyota,Camry,4-DoorSedanXLEV6Automatic,3252
1997,Toyota,Camry,4-DoorSedanLEV6Automatic,3241
1997,Toyota,Camry,4-DoorSedanCEManual,2998
1997,Toyota,Camry,4-DoorSedanXLEAutomatic,3131
1997,Toyota,Camry,4-DoorSedanLEAutomatic,3120
2015,Toyota,Avalon,Hybrid4-DoorSedanLimited,3682
2015,Toyota,Avalon,Hybrid4-DoorSedanXLETouring,3638
2015,Toyota,Avalon,Hybrid4-DoorSedanXLEPremium,3638
2014,Toyota,Avalon,Hybrid4-DoorSedanLimited,3638
2014,Toyota,Avalon,Hybrid4-DoorSedanXLETouring,3594
2014,Toyota,Avalon,Hybrid4-DoorSedanXLEPremium,3594
2013,Toyota,Avalon,Hybrid4-DoorSedanLimited,3585
2013,Toyota,Avalon,Hybrid4-DoorSedanXLETouring,3585
2013,Toyota,Avalon,Hybrid4-DoorSedanXLEPremium,3585
2005,Toyota,Land,Cruiser4-Door4WD,5390
1997,Toyota,Land,Cruiser4-Door4WD,4751
2019,Toyota,86,Automatic,2817
2019,Toyota,86,TRDSEManual,2827
2019,Toyota,86,GTManual,2776
2019,Toyota,86,Manual,2776
2019,Toyota,86,GTAutomatic,2817
2018,Toyota,86,Automatic,2815
2018,Toyota,86,GTManualw/BlackAccents,2774
2018,Toyota,86,GTManual,2774
2018,Toyota,86,Manual,2774
2018,Toyota,86,GTAutomaticw/BlackAccents,2815
2018,Toyota,86,GTAutomatic,2815
1997,Toyota,Supra,3-DoorLB15thAnnivAutomatic,3265
1997,Toyota,Supra,3-DoorLB15thAnnivTurboManual,3505
1997,Toyota,Supra,3-DoorLB15thAnnivSportRoofManual,3270
1997,Toyota,Supra,3-DoorLB15thAnnivSportRoofAutomatic,3325
1997,Toyota,Supra,3-DoorLB15thAnnivManual,3210
2019,Toyota,Prius,CL,2530
2019,Toyota,Prius,CLE,2530
2018,Toyota,Prius,CFour,2530
2018,Toyota,Prius,CTwo,2530
2018,Toyota,Prius,CThree,2530
2018,Toyota,Prius,COne,2530
2016,Toyota,Prius,C5-DoorHBFour,2496
2016,Toyota,Prius,C5-DoorHBTwo,2496
2016,Toyota,Prius,C5-DoorHBThree,2496
2016,Toyota,Prius,C5-DoorHBPersonaSeries,2496
2016,Toyota,Prius,C5-DoorHBOne,2496
2015,Toyota,Prius,C5-DoorHBFour,2500
2015,Toyota,Prius,C5-DoorHBTwo,2500
2015,Toyota,Prius,C5-DoorHBThree,2500
2015,Toyota,Prius,C5-DoorHBOne,2500
2014,Toyota,Prius,C5-DoorHBFour,2500
2014,Toyota,Prius,C5-DoorHBTwo,2500
2014,Toyota,Prius,C5-DoorHBThree,2500
2014,Toyota,Prius,C5-DoorHBOne,2500
2013,Toyota,Prius,C5-DoorHBFour,2500
2013,Toyota,Prius,C5-DoorHBTwo,2500
2013,Toyota,Prius,C5-DoorHBThree,2500
2013,Toyota,Prius,C5-DoorHBOne,2500
2012,Toyota,Prius,C5-DoorHBFour,2500
2012,Toyota,Prius,C5-DoorHBTwo,2500
2012,Toyota,Prius,C5-DoorHBThree,2500
2012,Toyota,Prius,C5-DoorHBOne,2500
2010,Toyota,Sequoia,4WDLV86-SpeedATLtd,5985
2010,Toyota,Sequoia,RWDV86-SpeedATSR5,5680
2010,Toyota,Sequoia,RWDLV86-SpeedATSR5,5730
2010,Toyota,Sequoia,RWDLV86-SpeedATPlatinum,5745
2010,Toyota,Sequoia,RWDLV86-SpeedATLtd,5730
2010,Toyota,Sequoia,4WDV86-SpeedATSR5,5970
2010,Toyota,Sequoia,4WDLV8FFV6-SpeedATSR5,5970
2010,Toyota,Sequoia,4WDLV8FFV6-SpeedATPlatinum,6045
2010,Toyota,Sequoia,4WDLV8FFV6-SpeedATLtd,5985
2010,Toyota,Sequoia,4WDLV86-SpeedATSR5,5985
2010,Toyota,Sequoia,4WDLV86-SpeedATPlatinum,6045
2007,Toyota,Sequoia,2WD4-DoorLimited,5140
2007,Toyota,Sequoia,4WD4-DoorSR5,5300
2007,Toyota,Sequoia,4WD4-DoorLimited,5345
2007,Toyota,Sequoia,2WD4-DoorSR5,5100
2006,Toyota,Sequoia,4-DoorLimited4WD,5025
2006,Toyota,Sequoia,4-DoorSR5,4875
2006,Toyota,Sequoia,4-DoorLimited,5000
2006,Toyota,Sequoia,4-DoorSR54WD,5060
2005,Toyota,Sequoia,4-DoorLimited4WD,5025
2005,Toyota,Sequoia,4-DoorSR5,4875
2005,Toyota,Sequoia,4-DoorLimited,5000
2005,Toyota,Sequoia,4-DoorSR54WD,5060
2004,Toyota,Sequoia,4-DoorLimited4WD,5295
2004,Toyota,Sequoia,4-DoorSR5,5070
2004,Toyota,Sequoia,4-DoorLimited,5100
2004,Toyota,Sequoia,4-DoorSR54WD,5270
2003,Toyota,Sequoia,4-DoorLimited4WD,5295
2003,Toyota,Sequoia,4-DoorSR5,5070
2003,Toyota,Sequoia,4-DoorLimited,5100
2003,Toyota,Sequoia,4-DoorSR54WD,5270
2002,Toyota,Sequoia,4-DoorLimited4WD,5295
2002,Toyota,Sequoia,4-DoorSR5,5070
2002,Toyota,Sequoia,4-DoorLimited,5100
2002,Toyota,Sequoia,4-DoorSR54WD,5270
2001,Toyota,Sequoia,4-DoorLimited4WD,5295
2001,Toyota,Sequoia,4-DoorSR5,5070
2001,Toyota,Sequoia,4-DoorLimited,5100
2001,Toyota,Sequoia,4-DoorSR54WD,5270
2019,Toyota,Corolla,HatchbackSECVT,3060
2019,Toyota,Corolla,HatchbackXSEManual,3060
2019,Toyota,Corolla,HatchbackSEManual,3060
2019,Toyota,Corolla,HatchbackXSECVT,3060
2018,Toyota,Yaris,iAAutomatic,2416
2018,Toyota,Yaris,iAManual,2385
2019,Toyota,Yaris,Sedan4-DoorLAutomatic,2385
2019,Toyota,Yaris,Sedan4-DoorLEManual,2401
2019,Toyota,Yaris,Sedan4-DoorLManual,2385
2019,Toyota,Yaris,Sedan4-DoorXLEAutomatic,2482
2019,Toyota,Yaris,Sedan4-DoorLEAutomatic,2401
2018,Toyota,Corolla,iMCVT,3031
2018,Toyota,Corolla,iMManual,2943
2019,Toyota,Mirai,Sedan,85.7
2019,Volkswagen,Jetta,SELPremiumAutomaticw/CWP/SULEV,2970
2019,Volkswagen,Jetta,SManualw/SULEV,2888
2019,Volkswagen,Jetta,SELPremiumAutomaticw/ULEV,2970
2019,Volkswagen,Jetta,SELAutomaticw/ULEV,2970
2019,Volkswagen,Jetta,SEAutomaticw/ULEV,2970
2019,Volkswagen,Jetta,SAutomaticw/ULEV,2959
2019,Volkswagen,Jetta,R-LineAutomaticw/ULEV,2970
2019,Volkswagen,Jetta,SELPremiumAutomaticw/SULEV,2970
2019,Volkswagen,Jetta,SELAutomaticw/SULEV,2970
2019,Volkswagen,Jetta,SEAutomaticw/SULEV,2970
2019,Volkswagen,Jetta,SAutomaticw/SULEV,2959
2019,Volkswagen,Jetta,R-LineAutomaticw/SULEV,2970
2019,Volkswagen,Jetta,SELPremiumAutomaticw/CWP/ULEV,2970
2018,Volkswagen,Jetta,1.4TSAutomatic,3009
2018,Volkswagen,Jetta,1.4TWolfsburgEditionManual,2930
2018,Volkswagen,Jetta,1.4TSEManual,2930
2018,Volkswagen,Jetta,1.4TSManual,2930
2018,Volkswagen,Jetta,2.0TGLIDSG,3208
2018,Volkswagen,Jetta,1.8TSELAutomatic,3071
2018,Volkswagen,Jetta,1.8TSESportAutomatic,3071
2018,Volkswagen,Jetta,1.4TWolfsburgEditionAutomatic,3009
2018,Volkswagen,Jetta,1.4TSEAutomatic,3009
2014,Volkswagen,Jetta,4-DoorAutomaticSPZEV,3256
2014,Volkswagen,Jetta,4-DoorManualTDIw/Sunroof&Nav,3283
2014,Volkswagen,Jetta,4-DoorManualTDIw/Sunroof,3283
2014,Volkswagen,Jetta,4-DoorManualTDI,3283
2014,Volkswagen,Jetta,4-DoorManualS,3186
2014,Volkswagen,Jetta,4-DoorManualSPZEV,3186
2014,Volkswagen,Jetta,4-DoorDSGTDIw/Sunroof&Nav,3340
2014,Volkswagen,Jetta,4-DoorDSGTDIw/Sunroof,3340
2014,Volkswagen,Jetta,4-DoorDSGTDI,3340
2014,Volkswagen,Jetta,4-DoorAutomaticSEw/Sunroof,3257
2014,Volkswagen,Jetta,4-DoorAutomaticSE,3257
2014,Volkswagen,Jetta,4-DoorAutomaticS,3256
2014,Volkswagen,Jetta,4-DoorAutomaticSEw/SunroofPZEV,3257
2014,Volkswagen,Jetta,4-DoorAutomaticSEPZEV,3257
2013,Volkswagen,Jetta,4-DoorAutomaticSPZEV,3256
2013,Volkswagen,Jetta,4-DoorDSGTDIw/Sunroof&Nav,3340
2013,Volkswagen,Jetta,4-DoorDSGTDIw/Sunroof,3340
2013,Volkswagen,Jetta,4-DoorDSGTDI,3340
2013,Volkswagen,Jetta,4-DoorAutomaticSEw/Sunroof,3256
2013,Volkswagen,Jetta,4-DoorAutomaticSE,3256
2013,Volkswagen,Jetta,4-DoorAutomaticS,3256
2013,Volkswagen,Jetta,4-DoorAutomaticSEw/SunroofPZEV,3256
2013,Volkswagen,Jetta,4-DoorAutomaticSEPZEV,3256
2012,Volkswagen,Jetta,4-DoorAutomaticSPZEV,3285
2012,Volkswagen,Jetta,4-DoorDSGTDIw/Sunroof&Nav,3285
2012,Volkswagen,Jetta,4-DoorDSGTDIw/Sunroof,3285
2012,Volkswagen,Jetta,4-DoorDSGTDI,3285
2012,Volkswagen,Jetta,4-DoorAutomaticSEw/Sunroof,3285
2012,Volkswagen,Jetta,4-DoorAutomaticSE,3285
2012,Volkswagen,Jetta,4-DoorAutomaticS,3285
2012,Volkswagen,Jetta,4-DoorAutomaticSEw/SunroofPZEV,3285
2012,Volkswagen,Jetta,4-DoorAutomaticSEPZEV,3285
2011,Volkswagen,Jetta,4-DoorAutomaticSPZEV,3257
2011,Volkswagen,Jetta,4-DoorDSGTDI,3341
2011,Volkswagen,Jetta,4-DoorAutomaticSE,3257
2011,Volkswagen,Jetta,4-DoorAutomaticS,3257
2011,Volkswagen,Jetta,4-DoorAutomaticSEPZEV,3257
2010,Volkswagen,Jetta,4-DoorAutomaticSPZEV,3292
2010,Volkswagen,Jetta,4-DoorManualTDI,3272
2010,Volkswagen,Jetta,4-DoorManualS,3228
2010,Volkswagen,Jetta,4-DoorManualSPZEV,3228
2010,Volkswagen,Jetta,4-DoorDSGTDI,3272
2010,Volkswagen,Jetta,4-DoorAutomaticSE,3292
2010,Volkswagen,Jetta,4-DoorAutomaticS,3292
2010,Volkswagen,Jetta,4-DoorAutomaticSEPZEV,3292
2009,Volkswagen,Jetta,4-DoorManualSE,3228
2009,Volkswagen,Jetta,4-DoorManualS,3228
2009,Volkswagen,Jetta,4-DoorManualSEPZEV,3228
2009,Volkswagen,Jetta,4-DoorManualSPZEV,3228
2009,Volkswagen,Jetta,4-DoorAutomaticSE,3285
2009,Volkswagen,Jetta,4-DoorAutomaticS,3285
2009,Volkswagen,Jetta,4-DoorAutomaticSEPZEV,3285
2009,Volkswagen,Jetta,4-DoorAutomaticSPZEV,3285
2009,Volkswagen,Jetta,4-DoorManualSEL,3228
2009,Volkswagen,Jetta,4-DoorManualSELPZEV,3228
2009,Volkswagen,Jetta,4-DoorManualTDI,3230
2005,Volkswagen,Jetta,4-Door1.9LTDIAutomatic,3241
2005,Volkswagen,Jetta,4-DoorGLSTurboManual,3175
2005,Volkswagen,Jetta,4-DoorGLSTurboAutomaticw/Tiptronic,3291
2005,Volkswagen,Jetta,4-DoorGLSTDIManual,3095
2005,Volkswagen,Jetta,4-DoorGLTDIManual,3053
2005,Volkswagen,Jetta,4-DoorGLSTDIAutomaticw/Tiptronic,3212
2005,Volkswagen,Jetta,4-DoorGLTDIAutomaticw/Tiptronic,3170
2005,Volkswagen,Jetta,4-DoorValueEditionManual,3230
2005,Volkswagen,Jetta,4-DoorValueEditionManualPZEV,3230
2005,Volkswagen,Jetta,4-Door2.5LManualPZEV,3230
2005,Volkswagen,Jetta,4-DoorGLSManual,2934
2005,Volkswagen,Jetta,4-DoorGLManual,3034
2005,Volkswagen,Jetta,4-Door2.5LManual,3230
2005,Volkswagen,Jetta,4-DoorValueEditionAutomatic,3285
2005,Volkswagen,Jetta,4-DoorValueEditionAutomaticPZEV,3285
2005,Volkswagen,Jetta,4-Door2.5LAutomaticPZEV,3285
2005,Volkswagen,Jetta,4-DoorGLSAutomatic,3133
2005,Volkswagen,Jetta,4-DoorGLAutomatic,3089
2005,Volkswagen,Jetta,4-Door2.5LAutomatic,3285
2005,Volkswagen,Jetta,4-Door1.9LTDIManual,3197
2004,Volkswagen,Jetta,4-DoorWagonGLAutomatic,3089
2004,Volkswagen,Jetta,4-DoorWagonGLSTurboManual,3175
2004,Volkswagen,Jetta,4-DoorWagonGLSTurboAutomaticw/Tiptronic,3291
2004,Volkswagen,Jetta,4-DoorWagonGLSTDIManual,3095
2004,Volkswagen,Jetta,4-DoorWagonGLTDIManual,3053
2004,Volkswagen,Jetta,4-DoorWagonGLSTDIAutomaticw/Tiptronic,3212
2004,Volkswagen,Jetta,4-DoorWagonGLTDIAutomaticw/Tiptronic,3170
2004,Volkswagen,Jetta,4-DoorWagonGLSManual,2934
2004,Volkswagen,Jetta,4-DoorWagonGLManual,3034
2004,Volkswagen,Jetta,4-DoorWagonGLSAutomatic,3133
2003,Volkswagen,Jetta,4-DoorWagonGLAutomatic,3089
2003,Volkswagen,Jetta,4-DoorWagonGLSTurboManual,3175
2003,Volkswagen,Jetta,4-DoorWagonGLTurboManual,3130
2003,Volkswagen,Jetta,4-DoorWagonGLSTurboAutomaticw/Tiptronic,3291
2003,Volkswagen,Jetta,4-DoorWagonGLTurboAutomaticw/Tiptronic,3247
2003,Volkswagen,Jetta,4-DoorWagonGLSTDIManual,3161
2003,Volkswagen,Jetta,4-DoorWagonGLTDIManual,3122
2003,Volkswagen,Jetta,4-DoorWagonGLSTDIAutomatic,3214
2003,Volkswagen,Jetta,4-DoorWagonGLTDIAutomatic,3172
2003,Volkswagen,Jetta,4-DoorWagonGLSManual,3078
2003,Volkswagen,Jetta,4-DoorWagonGLManual,3034
2003,Volkswagen,Jetta,4-DoorWagonGLSAutomatic,3133
2002,Volkswagen,Jetta,4-DoorWagonGLAutomatic,3089
2002,Volkswagen,Jetta,4-DoorWagonGLXVR6Manual,3280
2002,Volkswagen,Jetta,4-DoorWagonGLSVR6Manual,3217
2002,Volkswagen,Jetta,4-DoorWagonGLXVR6Automatic,3333
2002,Volkswagen,Jetta,4-DoorWagonGLSVR6Automatic,3269
2002,Volkswagen,Jetta,4-DoorWagonGLSTurboManual,3175
2002,Volkswagen,Jetta,4-DoorWagonGLSTurboAutomaticw/Tiptronic,3291
2002,Volkswagen,Jetta,4-DoorWagonGLSTDIManual,3161
2002,Volkswagen,Jetta,4-DoorWagonGLTDIManual,3121
2002,Volkswagen,Jetta,4-DoorWagonGLSTDIAutomatic,3161
2002,Volkswagen,Jetta,4-DoorWagonGLTDIAutomatic,3172
2002,Volkswagen,Jetta,4-DoorWagonGLSManual,3078
2002,Volkswagen,Jetta,4-DoorWagonGLManual,3034
2002,Volkswagen,Jetta,4-DoorWagonGLSAutomatic,3133
2001,Volkswagen,Jetta,4-DoorSedanGLAutomatic,2902
2001,Volkswagen,Jetta,4-DoorWagonGLXV6Manual,3281
2001,Volkswagen,Jetta,4-DoorWagonGLSV6Manual,3202
2001,Volkswagen,Jetta,4-DoorWagonGLXV6Automatic,3281
2001,Volkswagen,Jetta,4-DoorWagonGLSV6Automatic,3202
2001,Volkswagen,Jetta,4-DoorWagonGLSManual,3082
2001,Volkswagen,Jetta,4-DoorWagonGLSAutomatic,3082
2001,Volkswagen,Jetta,4-DoorSedanGLXV6Manual,3019
2001,Volkswagen,Jetta,4-DoorSedanGLSV6Manual,2994
2001,Volkswagen,Jetta,4-DoorSedanGLXV6Automatic,3072
2001,Volkswagen,Jetta,4-DoorSedanGLSV6Automatic,3043
2001,Volkswagen,Jetta,4-DoorSedanGLSTurboManual,2884
2001,Volkswagen,Jetta,4-DoorSedanGLSTurboAutomatic,2930
2001,Volkswagen,Jetta,4-DoorSedanGLSTDIManual,2891
2001,Volkswagen,Jetta,4-DoorSedanGLTDIManual,2873
2001,Volkswagen,Jetta,4-DoorSedanGLSTDIAutomatic,2891
2001,Volkswagen,Jetta,4-DoorSedanGLTDIAutomatic,2873
2001,Volkswagen,Jetta,4-DoorSedanGLSManual,2862
2001,Volkswagen,Jetta,4-DoorSedanGLManual,2853
2001,Volkswagen,Jetta,4-DoorSedanGLSWolfsburg,2884
2001,Volkswagen,Jetta,4-DoorSedanGLSAutomatic,2911
2000,Volkswagen,Jetta,4-DoorSedanGLAutomaticCA/NE,2902
2000,Volkswagen,Jetta,4-DoorSedanGLXV6Manual,3019
2000,Volkswagen,Jetta,4-DoorSedanGLSV6Manual,2994
2000,Volkswagen,Jetta,4-DoorSedanGLXV6Automatic,3072
2000,Volkswagen,Jetta,4-DoorSedanGLSV6Automatic,3043
2000,Volkswagen,Jetta,4-DoorSedanGLSTurboManual,2884
2000,Volkswagen,Jetta,4-DoorSedanGLSTurboAutomatic,2930
2000,Volkswagen,Jetta,4-DoorSedanGLSTDIManual,2891
2000,Volkswagen,Jetta,4-DoorSedanGLTDIManual,2873
2000,Volkswagen,Jetta,4-DoorSedanGLSTDIAutomatic,2891
2000,Volkswagen,Jetta,4-DoorSedanGLTDIAutomatic,2873
2000,Volkswagen,Jetta,4-DoorSedanGLSManual,2862
2000,Volkswagen,Jetta,4-DoorSedanGLManual,2853
2000,Volkswagen,Jetta,4-DoorSedanGLSManualCA/NE,2862
2000,Volkswagen,Jetta,4-DoorSedanGLManualCA/NE,2853
2000,Volkswagen,Jetta,4-DoorSedanGLSAutomatic,2911
2000,Volkswagen,Jetta,4-DoorSedanGLAutomatic,2902
2000,Volkswagen,Jetta,4-DoorSedanGLSAutomaticCA/NE,2911
1999,Volkswagen,Jetta,4-DoorSedanGLAutomatic,2679
1999,Volkswagen,Jetta,4-DoorSedanWolfsburgManual,2590
1999,Volkswagen,Jetta,4-DoorSedanTDIManual,2525
1999,Volkswagen,Jetta,4-DoorSedanGLXManual,2927
1999,Volkswagen,Jetta,4-DoorSedanGLManual,2590
1999,Volkswagen,Jetta,4-DoorSedanWolfsburgAutomatic,2679
1999,Volkswagen,Jetta,4-DoorSedanGLXAutomatic,3015
1998,Volkswagen,Jetta,4-DoorSedanGLAutomatic,2679
1998,Volkswagen,Jetta,4-DoorSedanWolfsburgManual,2590
1998,Volkswagen,Jetta,4-DoorSedanTDIManual,2525
1998,Volkswagen,Jetta,4-DoorSedanK2Manual,2590
1998,Volkswagen,Jetta,4-DoorSedanGTManual,2590
1998,Volkswagen,Jetta,4-DoorSedanGLXManual,2927
1998,Volkswagen,Jetta,4-DoorSedanGLSManual,2729
1998,Volkswagen,Jetta,4-DoorSedanGLManual,2590
1998,Volkswagen,Jetta,4-DoorSedanWolfsburgAutomatic,2679
1998,Volkswagen,Jetta,4-DoorSedanK2Automatic,2679
1998,Volkswagen,Jetta,4-DoorSedanGTAutomatic,2679
1998,Volkswagen,Jetta,4-DoorSedanGLXAutomatic,3015
1998,Volkswagen,Jetta,4-DoorSedanGLSAutomatic,2817
1997,Volkswagen,Jetta,4-DoorSedanGLAutomatic,2749
1997,Volkswagen,Jetta,4-DoorSedanTREKManual,2661
1997,Volkswagen,Jetta,4-DoorSedanTDIManual,2657
1997,Volkswagen,Jetta,4-DoorSedanJazzManual,2661
1997,Volkswagen,Jetta,4-DoorSedanGTManual,2661
1997,Volkswagen,Jetta,4-DoorSedanGLXManual,2661
1997,Volkswagen,Jetta,4-DoorSedanGLSManual,2661
1997,Volkswagen,Jetta,4-DoorSedanGLManual,2661
1997,Volkswagen,Jetta,4-DoorSedanTREKAutomatic,2749
1997,Volkswagen,Jetta,4-DoorSedanTDIAutomatic,2745
1997,Volkswagen,Jetta,4-DoorSedanJazzAutomatic,2749
1997,Volkswagen,Jetta,4-DoorSedanGTAutomatic,2749
1997,Volkswagen,Jetta,4-DoorSedanGLXAutomatic,2749
1997,Volkswagen,Jetta,4-DoorSedanGLSAutomatic,2749
2019,Volkswagen,Tiguan,2.0TS4MOTION,3858
2019,Volkswagen,Tiguan,2.0TSEFWD,3777
2019,Volkswagen,Tiguan,2.0TSFWD,3777
